image_path,pano_id,stview_lat,stview_lng,tree_lat,tree_lng,image_x,image_y,theta,conf,distance_pano
/home/utkarsh/TreeInventorization/data/views/kNKaz_5TcT3HJ1BgWmAbpQ_view5_tree0_box0.jpg,kNKaz_5TcT3HJ1BgWmAbpQ,30.71201383347141,76.79997521728909,30.711987429138222,76.8000511327011,5453.0,3801.0,-30,0.322639137506485,7.993891291772883
/home/utkarsh/TreeInventorization/data/views/kNKaz_5TcT3HJ1BgWmAbpQ_view11_tree0_box2.jpg,kNKaz_5TcT3HJ1BgWmAbpQ,30.71201383347141,76.79997521728909,30.71196907418402,76.79980506617972,10666.0,3588.0,150,0.15415775775909424,17.240595678211875
/home/utkarsh/TreeInventorization/data/views/pDYo3dtO2RO7ZvezHo3dVA_view1_tree0_box0.jpg,pDYo3dtO2RO7ZvezHo3dVA,30.71186519776414,76.79995805291725,30.71169840921742,76.79998606618567,1049.0,3519.0,-150,0.14261825382709503,18.75759776005405
/home/utkarsh/TreeInventorization/data/views/pDYo3dtO2RO7ZvezHo3dVA_view3_tree0_box2.jpg,pDYo3dtO2RO7ZvezHo3dVA,30.71186519776414,76.79995805291725,30.711860431346324,76.79987337844983,4542.0,3814.0,-90,0.10456167161464691,8.381222116607463
/home/utkarsh/TreeInventorization/data/views/UtD9g42NdoRMaq3pzJ8czw_view0_tree0_box1.jpg,UtD9g42NdoRMaq3pzJ8czw,30.71193241154806,76.80005531765978,30.711963809288434,76.8000151096285,12791.0,4097.0,-180,0.1284596174955368,5.602026165804995
/home/utkarsh/TreeInventorization/data/views/UtD9g42NdoRMaq3pzJ8czw_view5_tree0_box0.jpg,UtD9g42NdoRMaq3pzJ8czw,30.71193241154806,76.80005531765978,30.711904763716266,76.80014804205311,5309.0,3724.0,-30,0.37457016110420227,9.512962284966825
/home/utkarsh/TreeInventorization/data/views/UtD9g42NdoRMaq3pzJ8czw_view11_tree0_box1.jpg,UtD9g42NdoRMaq3pzJ8czw,30.71193241154806,76.80005531765978,30.711954391494935,76.80003104811172,12935.0,4441.0,150,0.1596689671278,3.94009424001235
/home/utkarsh/TreeInventorization/data/views/GuwskqMvzzvD7b3RtljTxA_view4_tree0_box0.jpg,GuwskqMvzzvD7b3RtljTxA,30.71198943659148,76.79983033231197,30.7119649989591,76.79978787018077,3420.0,4097.0,-60,0.2844011187553406,5.2503582098060315
/home/utkarsh/TreeInventorization/data/views/GuwskqMvzzvD7b3RtljTxA_view5_tree0_box1.jpg,GuwskqMvzzvD7b3RtljTxA,30.71198943659148,76.79983033231197,30.71205196006553,76.79968384994098,5627.0,3572.0,-30,0.11338818073272705,15.784862756933984
/home/utkarsh/TreeInventorization/data/views/Ur-s7XxlTuYCPWguC9OWfg_view11_tree0_box0.jpg,Ur-s7XxlTuYCPWguC9OWfg,30.71179551878575,76.80018479847978,30.711779390642498,76.80012699175407,10552.0,4171.0,150,0.14293691515922546,6.43757406268356
